,0
0,Bitswift
1,Blitzcash
2,Breakout-Stake
3,Bytecent
4,CannabisCoin
5,e-Gulden
6,eboostcoin
7,EuropeCoin
8,EverGreenCoin
9,ExclusiveCoin
10,GeoCoin
11,Influxcoin
12,Magi
13,Project-Decorum
14,SpreadCoin
15,Syndicate
16,Synergy
17,TrustPlus
18,UnbreakableCoin
