,0
0,Komodo
1,Ark
2,BitBay
3,Blocknet
4,byteball
5,Decentraland
6,Decred
7,DigixDAO
8,Edgeless
9,Einsteinium
10,Factom
11,Groestlcoin
12,Monaco
13,MonaCoin
14,NAV-Coin
15,Nexus
16,PIVX
17,ReddCoin
18,SALT
19,Siacoin
20,SingularDTV
21,Syscoin
22,Vertcoin
23,ZCoin
